Conservation unit;Species;Mestre;Station;Date;Time
Bebedouro;Dasypus;0;183;05/11/2014;00:02:29
Bebedouro;Dasypus;0;186;18/10/2014;00:12:24
Bebedouro;Dasypus;0;183;04/12/2014;04:00:20
Bebedouro;Dasypus;0;183;07/12/2014;03:33:39
Bebedouro;Dasypus;0;183;11/12/2014;21:10:36
Bebedouro;Dasypus;0;184;17/10/2014;21:48:32
Bebedouro;Dasypus;0;186;07/12/2014;20:32:00
Bebedouro;Dasypus;0;186;13/12/2014;19:04:14
Bebedouro;Dasypus;0;186;14/12/2014;23:48:52
Bebedouro;Dasypus;0;186;17/10/2014;22:26:24
Bebedouro;Dasypus;0;186;18/10/2014;00:16:16
Bebedouro;Dasypus;0;186;20/10/2014;21:13:02
Bebedouro;Dasypus;0;186;21/10/2014;22:25:27
Bebedouro;Dasypus;0;186;23/10/2014;21:44:30
Bebedouro;Dasypus;0;186;27/10/2014;18:10:32
Bebedouro;Dasypus;0;186;31/10/2014;02:34:18
Bebedouro;Dasypus;0;186;03/11/2014;22:33:05
Bebedouro;Dasypus;0;186;09/11/2014;18:00:24
Bebedouro;Dasypus;0;186;10/11/2014;21:57:06
Bebedouro;Dasypus;0;186;12/11/2014;21:49:15
Bebedouro;Dasypus;0;186;12/11/2014;23:40:10
Bebedouro;Dasypus;0;186;15/11/2014;03:45:00
Bebedouro;Dasypus;0;186;18/11/2014;20:19:26
Bebedouro;Dasypus;0;186;20/11/2014;03:20:55
Bebedouro;Dasypus;0;186;21/11/2014;22:08:22
Bebedouro;Dasypsu;0;186;30/11/2014;22:19:47
Bebedouro;Dasypus;0;186;01/12/2014;19:17:08
Bebedouro;Dasypus;0;186;02/12/2014;23:27:53
Bebedouro;Dasypus;0;186;11/12/2014;19:23:03
Jataí;Dasypus;0;9;29/01/2014;22:03:26
Jataí;Dasypus;0;11;23/01/2014;20:08:30
Jataí;Dasypus;0;15;31/01/2014;20:19:51
Jataí;Dasypus;0;17;20/02/2014;23:32:39
Jataí;Dasypus;0;17;26/03/2014;23:15:05
Jataí;Cabassous;0;17;25/01/2014;17:56:13
Jataí;Cabassous;0;17;07/03/2014;06:43:12
Jataí;Dasypus;0;17;29/01/2014;00:18:24
Jataí;Dasypus;0;17;29/01/2014;20:39:17
Jataí;Dasypus;0;17;18/03/2014;22:15:19
Jataí;Dasypus;0;17;21/03/2014;11:53:35
Jataí;Dasypus;0;17;22/03/2014;21:26:46
Jataí;Dasypus;0;17;06/04/2014;23:14:09
Jataí;Dasypus;0;18;07/02/2014;23:18:12
Jataí;Dasypus;0;19;31/01/2014;21:49:41
Jataí;Cabassous;0;21;16/12/2014;00:59:31
Jataí;Cabassous;0;21;24/12/2014;00:49:38
Jataí;Cabassous;0;22;05/12/2014;02:19:37
Jataí;Cabassous;0;22;07/12/2014;19:10:36
Jataí;Cabassous;0;22;11/12/2014;17:22:17
Jataí;Cabassous;0;22;12/12/2014;17:50:02
Jataí;Dasypus;0;26;27/11/2014;22:19:09
Jataí;Dasypus;0;23;27/11/2014;19:33:10
Jataí;Dasypus;0;26;08/12/2014;01:01:58
Jataí;Dasypus;0;29;11/12/2014;19:43:21
Jataí;Dasypus;0;30;03/12/2014;22:26:41
Jataí;Dasypus;0;30;17/12/2014;20:26:13
Jataí;Dasypus;0;38;19/05/2014;20:39:26
Jataí;Dasypus;0;39;15/06/2014;19:37:02
Jataí;Dasypus;0;42;01/05/2014;00:19:56
Jataí;Dasypus;0;42;09/05/2014;02:41:01
Jataí;Dasypus;0;43;03/04/2014;23:52:58
Jataí;Dasypus;0;44;14/07/2014;18:53:12
Jataí;Dasypus;0;48;02/06/2014;00:11:18
Santa Bárbara;Cabassous;0;240;02/10/2014;01:46:32
Santa Bárbara;Cabassous;0;240;03/10/2014;04:00:32
Santa Bárbara;Dasypus;0;149;23/12/2014;22:21:08
Santa Bárbara;Cabassous;0;148;30/12/2014;08:52:46
Santa Bárbara;Dasypus;0;149;10/01/2015;22:10:40
Santa Bárbara;Dasypus;0;146;12/01/2015;01:15:53
Santa Bárbara;Dasypus;0;127;24/01/2015;20:16:40
Santa Bárbara;Dasypus;0;150;25/01/2015;03:16:22
Santa Bárbara;Euphractus;0;130;10-Feb-15;13:31:12
Santa Bárbara;Dasypus;0;127;12/02/2015;23:12:52
Santa Bárbara;Dasypus;0;127;16/02/2015;01:17:30
Santa Bárbara;Dasypus;0;127;19/02/2015;20:39:31
Santa Bárbara;Dasypus;0;127;23/02/2015;01:17:43
Santa Bárbara;Dasypus;0;149;01/03/2015;04:55:54
Santa Bárbara;Euphractus;0;140;03/03/2015;08:38:50
Santa Bárbara;Euphractus;0;152;15/03/2015;00:33:01
Santa Bárbara;Cabassous;1;9;29/03/2015;03:19:45
Santa Bárbara;Cabassous;1;9;05/04/2015;03:52:02
Santa Bárbara;Dasypus;1;11;26/03/2015;04:36:42
Santa Bárbara;Cabassous;1;19;29/03/2015;04:28:48
Santa Bárbara;Dasypus;1;32;20/03/2015;18:52:00
Santa Bárbara;Cabassous;1;32;07/04/2015;13:37:19
Santa Bárbara;Dasypus;1;41;19/03/2015;02:22:51
Santa Bárbara;Euphractus;1;42;18/03/2015;19:37:41
Santa Bárbara;Euphractus;1;42;19/03/2015;20:12:00
Santa Bárbara;Euphractus;1;42;27/03/2015;20:36:16
Santa Bárbara;Euphractus;1;9;16/04/2015;15:42:41
Santa Bárbara;Euphractus;1;26;22/04/2015;12:52:01
Santa Bárbara;Euphractus;1;32;15/04/2015;15:10:40
Santa Bárbara;Euphractus;1;32;22/04/2015;15:28:31
Santa Bárbara;Euphractus;1;41;16/04/2015;23:07:53
Santa Bárbara;Euphractus;1;18;24/04/2015;11:50:45
Santa Bárbara;Euphractus;1;18;24/04/2015;14:07:37
Santa Bárbara;Euphractus;1;25;28/04/2015;08:34:35
Santa Bárbara;Euphractus;1;25;07/05/2015;08:05:24
Santa Bárbara;Cabassous;1;14;25/05/2015;13:17:31
Santa Bárbara;Cabassous;1;14;30/05/2015;11:46:21
Santa Bárbara;Euphractus;1;41;25/05/2015;17:48:23
Santa Bárbara;Euphractus;1;41;26/05/2015;12:08:04
Santa Rita;Dasypus;0;197;16/04/2016;02:25:43
Santa Rita;Dasypus;0;197;19/04/2016;01:50:13
Santa Rita;Dasypus;0;197;23/04/2016;20:26:32
Santa Rita;Dasypus;0;197;26/04/2016;21:25:28
Santa Rita;Dasypus;0;197;09/05/2016;20:28:07
Santa Rita;Dasypus;0;197;07/05/2016;19:58:52
Santa Rita;Dasypus;0;198;10/05/2016;23:20:01
Santa Rita;Dasypus;0;198;12/05/2016;01:46:26
Santa Rita;Dasypus;0;198;01/06/2016;02:12:14
Santa Rita;Dasypus;0;199;12/05/2016;12:55:14
Sertãozinho;Dasypus;0;103;10/03/2013;04:12:38
Sertãozinho;Dasypus;0;103;17/03/2013;20:08:50
Sertãozinho;Dasypus;0;105;21/02/2011;23:19:11
Sertãozinho;Dasypus;0;105;22/02/2011;11:15:35
Sertãozinho;Dasypus;0;105;05/03/2011;00:08:04
Sertãozinho;Dasypus;0;105;19/03/2013;05:21:58
Sertãozinho;Dasypus;0;106;27/02/2013;19:37:35
Sertãozinho;Dasypus;0;107;02/11/2012;23:18:37
Sertãozinho;Dasypus;0;107;08/11/2012;22:39:18
Sertãozinho;Dasypus;0;107;10/11/2012;23:26:46
Sertãozinho;Dasypus;0;107;11/11/2012;05:18:24
Sertãozinho;Dasypus;0;107;23/11/2012;03:16:36
Sertãozinho;Dasypus;0;107;24/11/2012;01:22:58
Sertãozinho;Dasypus;0;107;28/11/2012;23:10:24
Sertãozinho;Dasypus;0;107;02/12/2012;21:29:18
Sertãozinho;Dasypus;0;107;04/12/2012;22:29:41
Sertãozinho;Dasypus;0;107;08/12/2012;05:24:20
Sertãozinho;Dasypus;0;107;10/12/2012;03:10:18
Sertãozinho;Dasypus;0;107;13/12/2012;04:01:06
Sertãozinho;Cabassous;0;108;11/12/2012;10:10:31
Sertãozinho;Dasypus;0;108;01/01/2009;11:07:48
Sertãozinho;Dasypus;0;108;29/10/2012;19:41:43
Sertãozinho;Dasypus;0;108;30/10/2012;18:53:44
Sertãozinho;Dasypus;0;108;02/11/2012;18:21:23
Sertãozinho;Dasypus;0;108;12/12/2012;21:05:20
Sertãozinho;Dasypus;0;109;20/10/2012;01:38:23
Sertãozinho;Dasypus;0;109;05/11/2012;02:07:45
Sertãozinho;Dasypus;0;109;08/11/2012;00:07:20
Sertãozinho;Dasypus;0;109;11/11/2012;04:25:28
Sertãozinho;Dasypus;0;109;20/11/2012;01:54:20
Sertãozinho;Dasypus;0;109;07/12/2012;01:57:17
Sertãozinho;Dasypus;0;109;10/12/2012;03:01:56
Sertãozinho;Dasypus;0;109;10/12/2012;22:52:25
Sertãozinho;Dasypus;0;109;15/12/2012;04:25:02
Sertãozinho;Dasypus;0;111;12/12/2012;19:26:24
Sertãozinho;Dasypsu;0;111;12/12/2012;22:01:27
Sertãozinho;Dasypus;0;111;14/12/2012;18:47:08
Sertãozinho;Dasypus;0;111;15/12/2012;01:56:14
Sertãozinho;Dasypus;0;111;15/12/2012;06:54:59
Sertãozinho;Dasypus;0;112;23/11/2012;07:06:31
Sertãozinho;Dasypus;0;121;26/04/2013;20:49:06
Furnas;Cabassous;0;97;29/09/2011;04:42:05
Furnas;Dasypus;0;93;15/09/2011;20:23:34
Furnas;Dasypus;0;94;31/07/2011;00:26:40
Furnas;Dasypus;0;95;02/08/2011;15:21:11
Furnas;Dasypus;0;95;07/08/2011;01:10:17
Furnas;Dasypus;0;95;07/08/2011;02:32:26
Furnas;Dasypus;0;95;14/08/2011;10:38:13
Furnas;Dasypus;0;95;14/08/2011;15:15:05
Furnas;Dasypus;0;95;17/08/2011;10:30:38
Furnas;Dasypus;0;95;14/10/2011;02:15:08
Furnas;Dasypus;0;95;15/10/2011;19:04:10
Furnas;Dasypus;0;95;15/10/2011;19:24:00
Furnas;Dasypus;0;95;16/10/2011;17:03:56
Furnas;Dasypus;0;95;19/10/2011;22:02:23
Furnas;Dasypus;0;95;20/10/2011;15:27:05
Furnas;Dasypus;0;95;20/10/2011;21:39:17
Furnas;Dasypus;0;95;24/10/2011;00:08:23
Furnas;Dasypus;0;95;27/10/2011;02:24:03
Furnas;Dasypus;0;95;27/10/2011;20:13:10
Furnas;Dasypus;0;95;30/10/2011;01:13:25
Furnas;Dasypus;0;95;03/11/2011;03:13:31
Furnas;Dasypus;0;95;04/11/2011;02:27:27
Furnas;Dasypus;0;95;08/11/2011;02:40:26
Furnas;Dasypus;0;95;09/11/2011;19:28:59
Furnas;Dasypus;0;95;12/11/2011;01:29:20
Furnas;Dasypus;0;95;13/11/2011;19:27:04
Furnas;Dasypus;0;95;22/11/2011;00:39:45
Furnas;Dasypus;0;95;25/11/2011;19:54:28
Furnas;Dasypus;0;95;02/12/2011;02:36:55
Furnas;Dasypus;0;95;03/12/2011;00:16:14
Furnas;Dasypus;0;95;11/12/2011;20:51:55
Furnas;Dasypus;0;97;31/08/2011;02:12:39
Furnas;Dasypus;0;97;31/08/2011;02:13:07
Furnas;Dasypus;0;97;26/09/2011;23:38:14
Furnas;Dasypus;0;99;19/09/2011;21:10:19
Furnas;Dasypus;0;99;19/09/2011;22:32:10
Furnas;Dasypus;0;99;20/09/2011;22:06:27
Furnas;Dasypus;0;99;21/09/2011;00:40:30
Furnas;Dasypus;0;99;27/09/2011;20:26:51
Furnas;Dasypus;0;58;04/10/2013;23:46:53
Furnas;Dasypus;0;60;11/11/2013;00:31:54
Furnas;Cabassous;0;62;17/11/2013;23:30:22
Furnas;Dasypus;0;62;25/08/2013;19:25:48
Furnas;Dasypus;0;63;05/09/2013;19:59:27
Furnas;Dasypus;0;63;27/09/2013;22:20:45
Furnas;Dasypus;0;63;01/10/2013;22:15:46
Furnas;Dasypus;0;63;20/10/2013;20:14:44
Furnas;Dasypus;0;63;24/10/2013;19:42:55
Furnas;Dasypus;0;63;28/10/2013;21:22:40
Furnas;Cabassous;0;65;27/09/2013;20:38:32
Furnas;Dasypus;0;66;12/10/2013;02:07:25
Furnas;Dasypus;0;67;05/11/2013;22:58:51
Furnas;Cabassous;0;67;15/09/2013;05:36:38
Furnas;Dasypus;0;67;04/11/2013;23:25:27
Furnas;Dasypus;0;68;08/11/2013;20:34:04
Furnas;Dasypus;0;68;09/11/2013;00:37:11
Furnas;Dasypus;0;71;14/11/2013;04:22:50
Furnas;Dasypus;0;71;03/09/2013;19:50:46
Furnas;Dasypus;0;71;24/09/2013;20:33:01
Furnas;Dasypus;0;71;02/10/2013;20:20:39
Furnas;Dasypus;0;71;06/10/2013;01:36:20
Furnas;Dasypus;0;71;27/10/2013;23:46:08
Furnas;Dasypus;0;71;28/10/2013;00:29:37
Furnas;Cabassous;0;72;25/09/2013;01:12:31
Furnas;Dasypus;0;72;09/01/2009;11:35:00
Furnas;Dasypus;0;72;01/08/2013;22:04:40
Furnas;Dasypus;0;72;01/09/2013;21:01:32
Furnas;Dasypus;0;72;19/09/2013;21:33:14
Furnas;Dasypus;0;72;20/09/2013;19:53:01
Furnas;Dasypus;0;72;28/10/2013;19:08:42
Furnas;Dasypus;0;72;28/10/2013;21:46:14
Furnas;Dasypus;0;72;29/10/2013;03:47:40
Furnas;Dasypus;0;72;30/10/2013;02:19:14
Furnas;Dasypus;0;73;04/11/2013;13:46:57
Furnas;Euphractus;0;10;19/01/2017;22:20:29
Furnas;Cabassous;0;34;25/01/2017;23:34:59
Furnas;Dasypus;0;6;23/03/2017;19:02:23
Furnas;Dasypus;0;6;25/03/2017;19:20:06
Furnas;Dasypus;0;6;28/03/2017;21:29:15
Furnas;Cabassous;0;34;30/01/2017;02:55:25
Furnas;Euphractus;0;10;26/01/2017;05:15:42
Furnas;Dasypus;0;25;22/02/2017;21:11:01
Furnas;Euphractus;0;10;26/01/2017;05:15:43
Furnas;Cabassous;0;25;24/02/2017;03:03:10
Furnas;Dasypus;0;12;02/04/2017;00:37:18
Furnas;Cabassous;0;25;24/02/2017;03:03:11
Furnas;Cabassous;0;5;23/02/2017;03:13:45
Furnas;Cabassous;0;2;10/02/2017;20:40:45
Furnas;Cabassous;0;17;22/03/2017;22:52:36
Furnas;Cabassous;0;17;07/04/2017;01:38:42
Furnas;Cabassous;0;24;16/02/2017;00:10:29
Furnas;Cabassous;0;14;02/02/2017;12:18:42
Furnas;Cabassous;0;35;05/04/2017;05:38:22
Furnas;Cabassous;0;8;12/02/2017;04:14:17
Furnas;Cabassous;0;8;20/02/2017;02:31:28
Furnas;Cabassous;0;8;21/02/2017;04:35:48
Furnas;Cabassous;0;8;22/02/2017;04:17:35
Furnas;Cabassous;0;8;22/02/2017;05:20:03
Furnas;Cabassous;0;8;27/02/2017;04:00:50
Furnas;Cabassous;0;8;27/02/2017;15:36:05
Furnas;Cabassous;0;8;03/03/2017;19:45:13
Furnas;Cabassous;0;8;02/04/2017;03:23:26
Furnas;Cabassous;0;8;07/04/2017;01:48:02
Furnas;Cabassous;0;8;23/04/2017;01:04:50
Furnas;Cabassous;0;6;07/03/2017;04:43:13
Furnas;Cabassous;0;28;04/03/2017;01:59:25
Furnas;Cabassous;0;55;19/07/2017;11:33:06
Furnas;Cabassous;0;37;21/06/2017;00:09:25
Furnas;Cabassous;0;36;18/07/2017;01:51:46
Furnas;Cabassous;0;36;06/08/2017;03:26:28
Furnas;Cabassous;0;39;16/06/2017;03:57:25
Furnas;Cabassous;0;38;13/07/2017;19:53:09
Furnas;Cabassous;0;38;06/08/2017;21:09:00
Furnas;Cabassous;0;40;17/04/2017;19:35:50
Furnas;Cabassous;0;40;24/04/2017;12:32:02
Furnas;Cabassous;0;40;17/05/2017;01:25:51
Furnas;Cabassous;0;43;28/05/2017;03:08:11
Furnas;Dasypus;0;51;25/07/2017;21:13:00
Furnas;Dasypus;0;4;04/02/2017;23:38:02
Furnas;Dasypus;0;4;07/02/2017;00:33:28
Furnas;Dasypus;0;4;10/02/2017;21:13:19
Furnas;Dasypus;0;2;26/01/2017;21:19:57
Furnas;Dasypus;0;17;27/01/2017;21:27:18
Furnas;Dasypus;0;17;04/02/2017;22:06:49
Furnas;Dasypus;0;17;13/02/2017;20:50:15
Furnas;Dasypus;0;17;26/02/2017;21:36:26
Furnas;Dasypus;0;17;27/02/2017;22:22:58
Furnas;Dasypus;0;17;16/03/2017;21:03:19
Furnas;Dasypus;0;21;24/01/2017;23:06:18
Furnas;Dasypus;0;21;08/02/2017;05:05:58
Furnas;Dasypus;0;21;08/03/2017;04:43:44
Furnas;Dasypus;0;26;20/02/2017;02:34:01
Furnas;Dasypus;0;31;02/03/2017;03:54:44
Furnas;Dasypus;0;30;23/02/2017;02:58:39
Furnas;Dasypus;0;30;25/02/2017;22:11:23
Furnas;Dasypus;0;30;26/02/2017;02:03:23
Furnas;Dasypus;0;30;28/02/2017;02:13:44
Furnas;Dasypus;0;14;25/01/2017;01:56:53
Furnas;Dasypus;0;14;26/01/2017;00:31:53
Furnas;Dasypus;0;14;18/02/2017;21:33:07
Furnas;Dasypus;0;16;21/01/2017;20:37:23
Furnas;Dasypus;0;16;27/03/2017;22:16:48
Furnas;Dasypus;0;35;26/01/2017;01:36:54
Furnas;Dasypus;0;35;04/02/2017;01:40:56
Furnas;Dasypus;0;35;02/04/2017;21:38:03
Furnas;Dasypus;0;35;05/04/2017;23:49:45
Furnas;Dasypus;0;35;07/04/2017;01:45:26
Furnas;Dasypus;0;7;01/04/2017;23:21:17
Furnas;Dasypus;0;7;05/04/2017;04:47:41
Furnas;Dasypus;0;7;06/04/2017;05:41:02
Furnas;Dasypus;0;6;03/02/2017;21:31:38
Furnas;Dasypus;0;6;08/02/2017;02:26:45
Furnas;Dasypus;0;6;12/02/2017;21:00:33
Furnas;Dasypus;0;20;18/02/2017;21:32:32
Furnas;Dasypus;0;20;22/02/2017;23:31:01
Furnas;Dasypus;0;20;02/03/2017;23:24:01
Furnas;Dasypus;0;20;03/03/2017;01:18:18
Furnas;Dasypus;0;13;19/01/2017;22:39:40
Furnas;Dasypus;0;13;18/02/2017;20:39:35
Furnas;Dasypus;0;13;22/02/2017;02:18:51
Furnas;Dasypus;0;13;24/02/2017;21:10:18
Furnas;Dasypus;0;33;26/01/2017;22:12:46
Furnas;Dasypus;0;33;27/01/2017;03:44:17
Furnas;Dasypus;0;33;04/02/2017;03:08:07
Furnas;Dasypus;0;33;07/02/2017;03:23:14
Furnas;Dasypus;0;29;26/01/2017;00:47:13
Furnas;Dasypus;0;29;29/01/2017;02:12:31
Furnas;Dasypus;0;29;08/02/2017;23:43:57
Furnas;Dasypus;0;29;02/03/2017;03:03:10
Furnas;Dasypus;0;29;05/03/2017;03:04:33
Furnas;Dasypus;0;29;05/03/2017;21:02:40
Furnas;Dasypus;0;29;06/03/2017;20:45:21
Furnas;Dasypus;0;29;09/03/2017;00:56:10
Furnas;Dasypus;0;29;15/03/2017;22:25:36
Furnas;Dasypus;0;29;14/04/2017;17:47:56
Furnas;Dasypus;0;29;15/04/2017;22:50:13
Furnas;Dasypus;0;47;17/04/2017;19:40:27
Furnas;Dasypus;0;47;20/04/2017;20:04:15
Furnas;Dasypus;0;59;09/06/2017;00:15:50
Furnas;Dasypus;0;59;15/06/2017;19:00:16
Furnas;Dasypus;0;59;15/06/2017;20:06:09
Furnas;Dasypus;0;59;23/06/2017;22:02:35
Furnas;Dasypus;0;59;27/06/2017;03:27:29
Furnas;Dasypus;0;59;28/06/2017;01:45:19
Furnas;Dasypus;0;59;28/06/2017;23:21:26
Furnas;Dasypus;0;59;01/07/2017;02:18:27
Furnas;Dasypus;0;59;02/07/2017;03:56:12
Furnas;Dasypus;0;59;08/07/2017;22:33:44
Furnas;Dasypus;0;59;10/07/2017;23:25:13
Furnas;Dasypus;0;59;11/07/2017;22:25:24
Furnas;Dasypus;0;59;14/07/2017;18:58:20
Furnas;Dasypus;0;59;18/07/2017;21:23:35
Furnas;Dasypus;0;59;19/07/2017;18:57:16
Furnas;Dasypus;0;59;20/07/2017;19:28:17
Furnas;Dasypus;0;59;25/07/2017;19:09:25
Furnas;Dasypus;0;59;27/07/2017;19:01:36
Furnas;Dasypus;0;59;28/07/2017;21:08:15
Furnas;Dasypus;0;59;21/07/2017;18:42:31
Furnas;Dasypus;0;59;03/08/2017;22:23:53
Furnas;Dasypus;0;59;21/08/2017;20:57:42
Furnas;Dasypus;0;58;22/06/2017;21:41:11
Furnas;Dasypus;0;58;22/06/2017;23:48:57
Furnas;Dasypus;0;58;24/06/2017;23:41:38
Furnas;Dasypus;0;58;26/06/2017;23:28:14
Furnas;Dasypus;0;58;29/06/2017;00:16:22
Furnas;Dasypus;0;58;01/07/2017;02:28:54
Furnas;Dasypus;0;58;06/07/2017;19:59:38
Furnas;Dasypus;0;58;12/07/2017;21:17:00
Furnas;Dasypus;0;58;15/07/2017;14:51:11
Furnas;Dasypus;0;58;28/07/2017;22:46:01
Furnas;Dasypus;0;58;30/07/2017;01:23:17
Furnas;Dasypus;0;58;05/08/2017;20:59:47
Furnas;Dasypus;0;58;06/08/2017;21:10:01
Furnas;Dasypus;0;58;14/08/2017;02:18:21
Furnas;Dasypus;0;58;15/08/2017;00:24:07
Furnas;Dasypus;0;58;19/08/2017;13:12:43
Furnas;Dasypus;0;58;22/08/2017;23:14:28
Furnas;Dasypus;0;51;01/06/2017;00:44:18
Furnas;Dasypus;0;51;23/06/2017;18:58:31
Furnas;Dasypus;0;51;03/07/2017;00:33:25
Furnas;Dasypus;0;51;25/07/2017;21:12:44
Furnas;Dasypus;0;51;01/08/2017;01:46:29
Furnas;Dasypus;0;51;04/08/2017;02:37:35
Furnas;Dasypus;0;51;15/08/2017;19:04:21
Furnas;Dasypus;0;51;18/08/2014;23:35:12
Furnas;Dasypus;0;48;22/07/2017;02:18:37
Furnas;Dasypus;0;49;21/05/2017;21:57:46
Furnas;Dasypus;0;49;24/05/2017;20:09:01
Furnas;Dasypus;0;49;29/05/2017;01:05:37
Furnas;Dasypus;0;49;30/05/2017;21:22:05
Furnas;Dasypus;0;49;11/06/2017;18:14:22
Furnas;Dasypus;0;49;17/06/2017;02:24:50
Furnas;Dasypus;0;49;23/06/2017;21:03:02
Furnas;Dasypus;0;49;24/06/2017;19:24:06
Furnas;Dasypus;0;49;25/06/2017;03:01:10
Furnas;Dasypus;0;49;26/06/2017;01:34:24
Furnas;Dasypus;0;49;27/06/2017;20:39:13
Furnas;Dasypus;0;49;02/07/2017;04:57:47
Furnas;Dasypus;0;49;05/07/2017;22:10:18
Furnas;Dasypus;0;49;14/07/2017;18:41:37
Furnas;Dasypus;0;49;15/07/2017;00:14:16
Furnas;Dasypus;0;49;16/07/2017;00:49:07
Furnas;Dasypus;0;49;16/07/2017;20:33:37
Furnas;Dasypus;0;49;17/07/2017;23:08:15
Furnas;Dasypus;0;49;22/07/2017;02:58:00
Furnas;Dasypus;0;49;26/07/2017;20:16:30
Furnas;Dasypus;0;49;27/07/2017;00:14:11
Furnas;Dasypus;0;49;30/07/2017;03:25:45
Furnas;Dasypus;0;49;31/07/2017;02:56:04
Furnas;Dasypus;0;49;01/08/2017;03:18:40
Furnas;Dasypus;0;49;01/08/2017;22:30:55
Furnas;Dasypus;0;49;02/08/2017;03:21:50
Furnas;Dasypus;0;49;03/08/2017;21:21:05
Furnas;Dasypus;0;49;04/08/2017;01:01:08
Furnas;Dasypus;0;49;04/08/2017;22:43:20
Furnas;Dasypus;0;49;05/08/2017;21:53:03
Furnas;Dasypus;0;49;09/08/2017;20:25:51
Furnas;Dasypus;0;49;12/08/2017;23:45:14
Furnas;Dasypus;0;49;14/08/2017;00:10:10
Furnas;Dasypus;0;49;17/08/2017;04:57:03
Furnas;Dasypus;0;49;18/08/2017;20:17:11
Furnas;Dasypus;0;52;23/05/2017;02:40:50
Furnas;Dasypus;0;52;29/05/2017;22:33:17
Furnas;Dasypus;0;52;31/05/2017;23:27:43
Furnas;Dasypus;0;52;04/06/2017;00:50:32
Furnas;Dasypus;0;52;06/06/2017;02:04:36
Furnas;Dasypus;0;52;16/06/2017;19:56:38
Furnas;Dasypus;0;52;20/06/2017;22:07:40
Furnas;Dasypus;0;52;22/06/2017;22:03:27
Furnas;Dasypus;0;52;26/06/2017;22:41:23
Furnas;Dasypus;0;52;02/07/2017;04:45:31
Furnas;Dasypus;0;52;05/07/2017;03:47:05
Furnas;Dasypus;0;52;12/07/2017;22:11:39
Furnas;Dasypus;0;52;13/07/2017;19:43:56
Furnas;Dasypus;0;52;17/07/2017;19:56:45
Furnas;Dasypus;0;52;21/07/2017;22:43:23
Furnas;Dasypus;0;52;23/07/2017;21:21:26
Furnas;Dasypus;0;52;31/07/2017;02:17:58
Furnas;Dasypus;0;57;20/05/2017;23:36:01
Furnas;Dasypus;0;57;14/08/2017;18:58:18
Furnas;Dasypus;0;57;16/08/2017;19:06:09
Furnas;Dasypus;0;53;17/05/2017;22:54:30
Furnas;Dasypus;0;53;27/06/2017;21:00:58
Furnas;Dasypus;0;53;20/07/2017;19:58:54
Furnas;Dasypus;0;53;26/07/2017;23:05:00
Furnas;Dasypus;0;53;03/08/2017;18:07:21
Furnas;Dasypus;0;53;10/08/2017;20:22:52
Furnas;Dasypus;0;53;15/08/2017;22:11:46
Furnas;Dasypus;0;53;17/08/2017;19:32:37
Furnas;Dasypus;0;54;21/06/2017;03:43:04
Furnas;Dasypus;0;54;22/06/2017;01:48:47
Furnas;Dasypus;0;54;20/08/2017;20:58:06
Furnas;Dasypus;0;56;25/05/2017;02:12:15
Furnas;Dasypus;0;56;12/06/2017;19:23:10
Furnas;Dasypus;0;56;16/06/2017;20:01:07
Furnas;Dasypus;0;56;17/06/2017;21:48:52
Furnas;Dasypus;0;56;19/06/2017;21:32:17
Furnas;Dasypus;0;56;01/07/2017;02:49:52
Furnas;Dasypus;0;56;21/07/2017;21:51:02
Furnas;Dasypus;0;56;26/07/2017;19:47:15
Furnas;Dasypus;0;36;13/06/2017;18:55:09
Furnas;Dasypus;0;36;16/06/2017;18:41:07
Furnas;Dasypus;0;36;22/06/2017;22:00:27
Furnas;Dasypus;0;36;23/06/2017;23:16:08
Furnas;Dasypus;0;39;06/05/2017;01:55:21
Furnas;Dasypus;0;38;22/06/2017;20:59:36
Furnas;Dasypus;0;38;21/07/2017;20:25:56
Furnas;Dasypus;0;40;02/06/2017;00:09:39
Furnas;Dasypus;0;40;26/06/2017;19:51:39
Furnas;Dasypus;0;46;16/05/2017;20:45:38
Furnas;Dasypus;0;46;19/05/2017;19:35:29
Furnas;Dasypus;0;46;30/05/2017;01:43:25
Furnas;Dasypus;0;46;12/06/2017;20:19:20
Furnas;Euphractus;0;29;26/02/2017;20:30:41
Furnas;Euphractus;0;29;28/02/2017;21:32:08
Porto Ferreira;Dasypus;0;189;09/09/2015;19:19:33
Porto Ferreira;Dasypus;0;189;24/07/2015;03:03:43
Porto Ferreira;Dasypus;0;189;29/08/2015;22:21:44
Porto Ferreira;Dasypus;0;189;13/08/2015;20:52:08
Porto Ferreira;Dasypus;0;189;14/08/2015;23:38:31
Porto Ferreira;Dasypus;0;189;03/09/2015;21:19:37
Porto Ferreira;Dasypus;0;189;06/09/2015;19:45:06
Porto Ferreira;Dasypus;0;189;04/10/2015;22:56:11
Porto Ferreira;Dasypus;0;189;07/10/2015;23:32:46
Porto Ferreira;Dasypus;0;190;24/07/2015;03:11:27
Porto Ferreira;Dasypus;0;193;30/08/2015;19:25:01
Porto Ferreira;Dasypus;0;193;07/09/2015;18:44:03
Porto Ferreira;Dasypus;0;194;23/08/2015;02:43:13
Porto Ferreira;Dasypus;0;195;19/09/2015;02:22:15
Porto Ferreira;Dasypus;0;195;13/09/2015;19:06:22
Vassununga;Dasypus;0;209;26/01/2016;20:55:42
